,created_at,id,text
332,Fri Apr 30 23:59:27 +0000 2021,1388281880408059909,"RT @nandakaomo: 5月1日発売のHJ文庫作品
https://t.co/rqMSZVv9MT

クロの戦記6
英雄王、武を極めるため転生す ～そして、世界最強の見習い騎士♀～ 5
夢見る男子は現実主義者4
才女のお世話1
高１ですが異世界で城主はじめました19
百…"
333,Fri Apr 30 23:59:26 +0000 2021,1388281874796085248,"RT @jomondokicom: おすすめ土偶本その６
「the language of the goddess」
土偶って日本の縄文時代だけの表現じゃないんです。この本はヨーロッパ石器時代のヒトガタ造形物について語られています。
英語で書かれた本ですが、縄文の土偶と共通する…"
334,Fri Apr 30 23:59:25 +0000 2021,1388281868957536256,"RT @sayo_zZZ: #Prime会員 だとゲームまで遊べる‼️

Amazonプライム会員は #PrimeGame で
毎月5本前後のゲームが無料配布されます😎

Amazonプライムを解約後もゲームはプレイ可能😳
#ApexLegends の #ゲーム 内特典もゲット…"
335,Fri Apr 30 23:59:24 +0000 2021,1388281867359506435,"RT @FatKidDeals: 38mm Apple Watch starting at $126!
*open box return with warranty!
https://t.co/llq7sEscz3 https://t.co/ybibG3r4vj"
336,Fri Apr 30 23:59:22 +0000 2021,1388281858555744256,"RT @PrimeVideo_JP: #Amazonプライムビデオ 5月【配信作品】一覧✨

🔹アクアマン
🔹空に住む
🔹地下鉄道 ～自由への旅路～
🔹センセイ君主
🔹ストーリー・オブ・マイライフ/わたしの若草物語
🔹スマホを落としただけなのに　囚われの殺人鬼
🔹冴えない彼女の…"
337,Fri Apr 30 23:59:22 +0000 2021,1388281855682646019,"RT @kosakanatops: ＼#小坂菜緒1st写真集 発売まで、あと59日！／
耳をすませてください…💄

#こさかな毎日カウントダウン 
#小坂菜緒
#日向坂46 

https://t.co/LdvMxau0h9 https://t.co/2VnpVXWnKZ"
338,Fri Apr 30 23:59:20 +0000 2021,1388281847004635139,"RT @jomondokicom: おすすめ土偶本その５
「土偶王国―いわてドグウ・ガイドブック」
遮光器土偶って、あのトーハク収蔵の片足のやつだけじゃないんですよ。
リアルな顔の遮光器土偶、ちっちゃい遮光器土偶、顔が潰れた遮光器土偶など、土偶造形の幅広さ・奥深さを知ることがで…"
339,Fri Apr 30 23:59:19 +0000 2021,1388281845624676352,"RT @sayo_zZZ: 🌹母の日の準備はしましたか？🌹

【5月9日】母の日まであと少し‼️
Amazonでは色んな種類の母の日ギフトを
取り揃えています
フルーツコンポートなどお洒落ギフトが
盛りだくさん🌈

直前で慌てないように
#GW 中に準備して日頃の感謝を伝えよう…"
340,Fri Apr 30 23:59:18 +0000 2021,1388281839010283520,"鬼滅の刃 VIBRATION STARS 猗窩座 フィギュア あかざ

🌈今すぐチェック🌈
#アマゾン #Amazon
https://t.co/C5eTpZOOFE"
341,Fri Apr 30 23:59:17 +0000 2021,1388281835231186948,"“If we don’t address poor behavior, we’re encouraging it through our inaction.” ~ Frank Sonnenberg https://t.co/h3J2B8YBJe #BookSmart"
342,Fri Apr 30 23:59:16 +0000 2021,1388281832773279744,"アマゾンでも調べると半額ですね…

レイアウトの基本ルールを辞典的に使えて、デザイン制作の進め方も学べる一冊らしいです

青柳 千郷（ベーコン） の レイアウト・デザインの教科書 
https://t.co/0lnMFJnLU8"
343,Fri Apr 30 23:59:15 +0000 2021,1388281829489188865,CLEANHOME の Cleanhome デッキブラシ 浴室掃除用ブラシ ほうき 室内 タイルブラシ ほうき 屋外 伸縮可能 風呂掃除 清掃用品 110cm-138cm自由調節 を Amazon でチェック！ https://t.co/HFOr7YSaK9 @amazonより
344,Fri Apr 30 23:59:15 +0000 2021,1388281829057126405,"RT @kosakanatops: ＼#小坂菜緒1st写真集 発売まで、あと59日！／
耳をすませてください…💄

#こさかな毎日カウントダウン 
#小坂菜緒
#日向坂46 

https://t.co/LdvMxau0h9 https://t.co/2VnpVXWnKZ"
345,Fri Apr 30 23:59:14 +0000 2021,1388281825752064003,"RT @hinasatsu: #ラヴィット加藤 さんが自撮りした被り物オールスターズの #わちゃわちゃ動画 です！🌷🐏🦖🐰🍣🐈‍⬛

写真集 #日向撮 絶賛発売中！
アマゾン https://t.co/dUwE86kBHa

#日向坂46 #わちゃわちゃ動画 
#日向撮 #ラヴ…"
346,Fri Apr 30 23:59:14 +0000 2021,1388281825286529028,"RT @sayo_zZZ: ❇️5月13日まで❇️
期間限定で #KindleUnlimited が2か月間99円で
利用できるキャンペーンを開催中‼️

通常1か月980円なので、
2か月間利用で🔥1762円🔥もお得🥳

#極主夫道 や #ゆるキャン など大人気漫画や
実用書…"
347,Fri Apr 30 23:59:13 +0000 2021,1388281817803812864,"【私の名盤】Devo / Q:Are We Not Men? A:We Are Devo!
テクノというよりはパンクだと思う。
https://t.co/RkD3rmDk1C"
348,Fri Apr 30 23:59:12 +0000 2021,1388281815849259008,"RT @jomondokicom: おすすめ土偶(縄文)本その4
「知られざる縄文ライフ: え?貝塚ってゴミ捨て場じゃなかったんですか!?」
この本は研究から見えてきた縄文を、小難しいことを抜きにしてザックリ知るための縄文入門です（書籍紹介より抜粋）
https://t.co/…"
349,Fri Apr 30 23:59:11 +0000 2021,1388281812208676872,"RT @1004KI8: さあGW始まるよ。
GWといえば憲法記念日ですよ。
憲法を変える話をするまえにまず、
今の憲法を実現しよう。
ステイホームで学ぼうぞ。
「檻の中のライオン」
憲法の本質を捉えた小学生から大人まで大満足できる素晴らしい本。
一家に一冊、親子で読もう！
h…"
350,Fri Apr 30 23:59:11 +0000 2021,1388281811093032961,@rina__kay Oh no! We're really sorry to hear this. You should be able to start your return or refund here:… https://t.co/XXr3EHRmZ6
351,Fri Apr 30 23:59:10 +0000 2021,1388281805657317377,"https://t.co/Tgt3TCk0To EXTSUD BBQ Grillmatten, BBQ Grillmatte Antihaft Grill-und Backmatte Wiederverwendbar PFOA-F… https://t.co/yFg4EaNTza"
352,Fri Apr 30 23:59:08 +0000 2021,1388281797788635138,サチャインチ・オイル、ローズオイル、アルガンオイルは、コロナブロックになるみたい！https://t.co/WyfXp1Diw7
353,Fri Apr 30 23:59:06 +0000 2021,1388281790868037632,"RT @jomondokicom: おすすめ土偶(縄文)本その３
「新版・縄文美術館」
写真家の小川忠博さんが撮影した遺物がこれでもかと詰め込まれて、初心者の縄文ファンからマニアまで楽しめる一冊となっています。
監修は甲州市教育委員会の小野正文さんと、浅間縄文ミュージアム館長の…"
354,Fri Apr 30 23:59:06 +0000 2021,1388281789337178121,#webdevelopers https://t.co/BxDHKQYCRS #KohLanta
355,Fri Apr 30 23:59:05 +0000 2021,1388281784828239876,"マンゴー栽培マンの日記: マンゴーについての日記をついに書籍化！！ キンドルアンリミテッド会員なら、無料で際限なく何度でも通信料を気にせず読むことができます。
＃マンゴー ＃電子書籍 ＃ストックビジネス
https://t.co/5kwErWP9K5 amazonJPさんから"
356,Fri Apr 30 23:59:04 +0000 2021,1388281782051737600,"RT @AlexHoushan: Can you pick me up🙈….?
Retweet = yes
.
My Spiderman shirt🕷👇🏻

https://t.co/twSwA7iVyL https://t.co/z1u2dIsqHQ"
357,Fri Apr 30 23:59:02 +0000 2021,1388281773537202177,"""この「狂」という字が出てくるとき、人間は本気になった時である""『氷川清話　付勝海舟伝 (角川ソフィア文庫)』勝 海舟、勝部 真長https://t.co/z4RdvHP5XS"
358,Fri Apr 30 23:59:02 +0000 2021,1388281771897151488,"RT @kosakanatops: ＼#小坂菜緒1st写真集 発売まで、あと59日！／
耳をすませてください…💄

#こさかな毎日カウントダウン 
#小坂菜緒
#日向坂46 

https://t.co/LdvMxau0h9 https://t.co/2VnpVXWnKZ"
359,Fri Apr 30 23:59:01 +0000 2021,1388281770567557120,"RT @Ayabe_kyou: 5/1～5/5まで、GW無料キャンペーン実施します！
この機会に、是非ご覧下さい！

転生したガクは、使い慣れたカメラを手に異世界を渡り歩く。閉じ逝くその世界を写真に収めてゆく為に。

Amazon Kindle URL
https://t.co…"
360,Fri Apr 30 23:59:01 +0000 2021,1388281768768278537,"『住宅市場の社会経済学』
生活の基盤であり、最も高価で象徴的な買い物でもある「家」の信頼と価値は何に由来し、買い手はいかに購入を決定するのか。住宅市場の現場に働く重層的なメカニズムを徹底分析、人間社会における経済行為の原理を解明する。https://t.co/mlbcXUhx8b"
361,Fri Apr 30 23:59:00 +0000 2021,1388281766733967360,"RT @jomondokicom: おすすめ土偶本その２
「土偶・コスモス」
2012年に滋賀県のMIHO MUSEUMで開催された展示の図録です。
土偶の形の移り変わりがビジュアルで楽しめるので、有名土偶だけじゃなくて、もっといろんな土偶について知りたい！という方におすすめし…"
362,Fri Apr 30 23:59:00 +0000 2021,1388281766239260678,AIは考えない-人工知能の現実: ディープラーニング、機械学習、ニューラルネットワーク...IT初心者の入門書 CAMBRIC Kindle版 https://t.co/edHjgOAL7m
363,Fri Apr 30 23:59:00 +0000 2021,1388281765375057922,"▼ カテゴリ[インテリア・住まい・小物:季節/年中行事](新品)
順位　：3位
商品名：男の子お誕生記念 端午の節句 こいのぼり 兜 名入れ
購入数：37(直近)
価格帯：1297-1297
楽天(仕入)：… https://t.co/WvPlKlAQvJ"
364,Fri Apr 30 23:59:00 +0000 2021,1388281764611772418,"Grab a 2 pack of LED Ring Lights, get it for $25!
    
Save 45% with promo code 45FUL421

https://t.co/9BQ17Ss9Uk"
365,Fri Apr 30 23:58:58 +0000 2021,1388281756948733952,"S.H.フィギュアーツ (真骨彫製法) 仮面ライダーBLACK 約150mm ABS&amp;PVC 塗装済み可動フィギュア

🌈今すぐチェック🌈
#アマゾン #Amazon
https://t.co/Vrr8G6YOYn"
366,Fri Apr 30 23:58:54 +0000 2021,1388281741559926787,"RT @PS5only: Sonos Playbar Black
Works with PS5 &amp; PS5 via TV $724.99
🇺🇸 Amazon USA https://t.co/ccr0zhnP7p https://t.co/MVEJ0M7v0I"
367,Fri Apr 30 23:58:54 +0000 2021,1388281740515368965,"5/1～5/5まで、GW無料キャンペーン実施します！
この機会に、是非ご覧下さい！

転生したガクは、使い慣れたカメラを手に異世界を渡り歩く。閉じ逝くその世界を写真に収めてゆく為に。

Amazon Kindle URL… https://t.co/85MJukY2Vc"
368,Fri Apr 30 23:58:53 +0000 2021,1388281736497287173,"RT @jomondokicom: 宇宙人は残念ながら登場しませんが、最近になって土偶に興味を持たれた方、譽田亜紀子さんの
「はじめての土偶」
をお薦めいたします。
縄文イヤーとなりそうな今年、予習を兼ねて手にとっていただきたい一冊です。

https://t.co/5O0vg…"
369,Fri Apr 30 23:58:53 +0000 2021,1388281735205449729,"バイオハザード：ザ・ファイナル 
https://t.co/HDoPvxS5cD"
370,Fri Apr 30 23:58:52 +0000 2021,1388281733410263041,"RT @IdentityVJP: 3周年記念パック特別限定版の
予約販売はこちらになりますの♪

【特別限定版】
トゥルース＆リーズニングテーマ

定価：35000円
予約割引価格：32000円

ご購入はこちら：https://t.co/2Y0DwsUFn2
※2021年8月…"
371,Fri Apr 30 23:58:49 +0000 2021,1388281717660610561,"【人気！売れ筋ポータブルスピーカー】

【改善版】Anker Soundcore 2 (12W Bluetooth5.0 スピーカー 24時間連続再生)【完全ワイヤレスステレオ対応/強化された低音 / IPX7防水規格 / デュア… https://t.co/f4ShWbptTk"
372,Fri Apr 30 23:58:47 +0000 2021,1388281710354124805,"RT @misora_215: 1stDVD発売まであと【9日】！！！

紫ってえちえちよね😳💜

Amazon→https://t.co/dgCiTxX1po
#ピュアスマイル #竹書房 さんより
2021年2月26日発売❣️
ぜひチェックしてください！☺︎✓
#みなパイ #…"
373,Fri Apr 30 23:58:47 +0000 2021,1388281709762727936,"RT @kosakanatops: #オオカミ少年 優勝おめでとうー🎉
#ぴったんこカンカン も楽しみですね！
こさかな登場までしばしお待ちいただく間、写真集未掲載のアザーカットをお楽しみください🐟

#小坂菜緒1st写真集 
#小坂菜緒 #日向坂46 

https://t.…"
374,Fri Apr 30 23:58:43 +0000 2021,1388281692545159168,"『羽生善治のこども詰め将棋入門』羽生善治
詰将棋はかんがえて解くこと自体が楽しいものです。本書をとおして詰将棋の楽しさを知っていただければ幸いです。 
https://t.co/WqClf4hKHO  https://t.co/IGXzilz112"
375,Fri Apr 30 23:58:41 +0000 2021,1388281684215230466,"RT @karzusp: あーなるほど、急に「エリア88」がマンガ図書館Zで配信停止したの、電子書籍で売るからか。今日からKindleで配信開始されています。でもシリーズでまとめてるページはないし、タイトルで検索してもMFコミックスと混ざるから買いづらいね
https://t.…"
376,Fri Apr 30 23:58:40 +0000 2021,1388281682629857280,『寝てもとれない疲れをとる本』（中根一著）放置した疲労は人生最大のリスク。トップエグゼクティブ・トップクリエイターたちのお抱え鍼灸師が教える本当に効く疲労回復メソッド決定版! https://t.co/ntEcJbrpYN
377,Fri Apr 30 23:58:40 +0000 2021,1388281680184573956,"アサヒ飲料 カルピス 完熟いちご 希釈用 470ml ×3本
https://t.co/kL1H5AJX4Z"
378,Fri Apr 30 23:58:39 +0000 2021,1388281677110259713,RT @adventurewmike: Earthquakes cross the plains in waves. Infrastructure destroyed. Families forced to leave their homes. Beware of the he…
379,Fri Apr 30 23:58:38 +0000 2021,1388281674471907332,"HGUC 機動戦士ガンダム 閃光のハサウェイ Ξガンダム(クスィーガンダム)VSペーネロペー ファンネル・ミサイル エフェクトセット 1/144スケール 色分け済みプラモデル 2551156

🌈今すぐチェック🌈
#アマゾン… https://t.co/6Qw1p306SH"
380,Fri Apr 30 23:58:35 +0000 2021,1388281658621583363,今流行りの首掛けマスク！ コロナウイルスなどのインフルエンザ予防対策にストラップで除菌。コロナウイルスなどのインフルエンザ予防に持ってこい(#^^#) https://t.co/DX40mAInlp
381,Fri Apr 30 23:58:34 +0000 2021,1388281657233342465,サンアート の スプラトゥーン2 RFウォレット ガール&amp;ボーイ柄 グリーン SPT-553 を Amazon でチェック！ https://t.co/FKmOUqcsxT @さんから
382,Fri Apr 30 23:58:34 +0000 2021,1388281654855102467,"日商簿記検定過去問題集 売れ筋ランキング Amazon
https://t.co/0gP1zlfcIO
https://t.co/EOmdT8Heru
#日商簿記検定過去問題集 #日商簿記 #日商簿記検定過去問
#日商簿記過去問 #日商簿記検定 #過去問"
383,Fri Apr 30 23:58:33 +0000 2021,1388281651898224642,"RT @bkj1608: “Incredibly good.  Roderick is an exceptionally good example of what a strong laird should be.”~ Heidi Karpen – Goodreads  
AM…"
384,Fri Apr 30 23:58:31 +0000 2021,1388281645065703427,"RT @FatKidDeals: 38mm Apple Watch starting at $126!
*open box return with warranty!
https://t.co/llq7sEscz3 https://t.co/ybibG3r4vj"
385,Fri Apr 30 23:58:29 +0000 2021,1388281634206617608,"RT @no13haruna: いつか海外にロケ行きたいです☺︎
#週プレ

デジタル写真集🌷✨⏬⏬⏬

https://t.co/9HY6LARDVe https://t.co/ouFtmXjZMf"
386,Fri Apr 30 23:58:25 +0000 2021,1388281618658332676,"（≧∇≦）Check out this Amazon deal: Braun Series 7- 790cc Pulsonic Shaver System,... by Braun https://t.co/K3MRDfJbfX amazonさんから"
387,Fri Apr 30 23:58:25 +0000 2021,1388281616435335170,"RT @ariyoshikoyomi: くらやみカレンダーをお買い上げいただいた皆様、1ヶ月ご使用いただき、いかがでしょうか。有吉先生の名言を日めくらずに取っておきたいなぁーという方に朗報です。
「有吉弘行くらやみ格言集」として、このたび電子版がリリース！常に有吉先生の金言が拝…"
388,Fri Apr 30 23:58:24 +0000 2021,1388281614699044866,"40% off🔥 code: EAMBF2A8
https://t.co/oqJDuJW2qg
Tub Drain Protector, 2PCS Bathtub
#ad  #deals #discount #offer #deal #codes #code #sale"
389,Fri Apr 30 23:58:23 +0000 2021,1388281609221296143,"RT @bokukoui: 理念なきシニシズムの極致が今の日本ではないか、私はそう感じざるを得ません。他にも酒井著は、「正義の暴走」に当てはまるのは、支配的な多数派が、少数派に自分たちが攻撃されていると称して「防衛」のために少数派を攻撃することだ、とも指摘しています。
http…"
390,Fri Apr 30 23:58:22 +0000 2021,1388281603944697856,"ラム チャップ 骨付き 4～5本入り 冷凍 

肉のいわま 

https://t.co/sYEhljZthz"
391,Fri Apr 30 23:58:21 +0000 2021,1388281603235983361,"RT @TrungTPhan: Spent last 72 hours looking at European tech stocks

Here’s my recommendation on what to buy: $FB, $AMZN, $AAPL, $MSFT, $GO…"
392,Fri Apr 30 23:58:21 +0000 2021,1388281600857702402,"RT @kamotokousaku: 【予約開始!2021/5/7発売】♂スキトキメキトキス♀　#ゆうな #ひばりこれくしょん

amazon:https://t.co/wOZ9nTUuWd
楽天:https://t.co/oMYDb9QO5N
紀伊國屋:https://t.c…"
393,Fri Apr 30 23:58:20 +0000 2021,1388281596327784450,"📖新着本📖

💫うつ・適応障害・双極性障害

🔹文響社
🔹2021.4出版
🔹所蔵：2冊
🔹予約：1件🌟
https://t.co/h1SAVZHeE3
詳細🔽 
https://t.co/XmtNs1lkiY"
394,Fri Apr 30 23:58:19 +0000 2021,1388281595241525249,"【2次受注分】あつまれ どうぶつの森 ともだちどーる (12個入) 食玩・清涼菓子 (どうぶつの森)

🌈今すぐチェック🌈
#アマゾン #Amazon
https://t.co/D93F9uAd8o"
395,Fri Apr 30 23:58:19 +0000 2021,1388281592678948866,RT @BIG_BEEF1: @JackYan89642106 https://t.co/a16FmJvEFc https://t.co/LE33BrMQL5
396,Fri Apr 30 23:58:18 +0000 2021,1388281588606148609,"[器具紹介]
牛乳用のホールピペット。知らない人もいるかも？
「乳及び乳製品の成分規格等に関する省令」の試験法に出てきます
規格上はBクラスですが、粘度の高い液体やゲル状の試料には使いやすかったりします
懸濁物におすすめ
https://t.co/msCTFGRXEi"
397,Fri Apr 30 23:58:17 +0000 2021,1388281586018177024,"RT @KinKi_support: [光一][雑誌]本日発売｢日経エンタテインメント！｣6月号(790円)
堂本光一連載｢エンタテイナーの条件｣
vol.93『生配信でイップスに襲われる』2P掲載
https://t.co/buWUa2dqAD
https://t.co/yl…"
398,Fri Apr 30 23:58:17 +0000 2021,1388281584411885569,"RT @FatKidDeals: 38mm Apple Watch starting at $126!
*open box return with warranty!
https://t.co/llq7sEscz3 https://t.co/ybibG3r4vj"
399,Fri Apr 30 23:58:15 +0000 2021,1388281577923358723,ペンギンは天敵のシャチが待ち伏せていないか確認するため、仲間を一匹けり落とす #LIFE  https://t.co/vsLLkftO3u
400,Thu Apr 29 19:00:02 +0000 2021,1387844140403204096,"The truth won't suffice, he will have to fight for it!

Meet #VakeelSaabOnPrime now: https://t.co/N3YOfvkBDd… https://t.co/nOc40hYOTn"
401,Tue Apr 27 03:00:02 +0000 2021,1386877773248008195,"本日4月27日(火)に日向坂46の写真集「日向撮（ひなさつ）」が発売となりました📸

ぜひチェックしてみてください💖

・Amazon https://t.co/WTtCI6SOzO 
・HMV… https://t.co/HweMKOxUBV"
402,Thu Apr 29 19:03:55 +0000 2021,1387845116392468484,"The truth won't suffice, he will have to fight for it! 
Meet #VakeelSaabOnPrime: https://t.co/9yr6J01gVt… https://t.co/COC9m3uy2S"
403,Thu Apr 29 23:59:59 +0000 2021,1387919626080686080,RT @kotaniguchi: 文字の読書、Kindleでは4か月で23冊。短編1つも1冊。量は減少。中上健次の電子全集で「岬」を読み返そうとしたら、めっちゃカットされてる。小学館は相変わらず不親切で卑怯。素人が書いた「一休・骸骨」が「プロ」を含めてここ数年でトップクラスの出…
404,Thu Apr 29 23:59:59 +0000 2021,1387919623882952710,"RT @divulgagratuito: THREAD DE EBOOKS GRATUITOS DE MISTÉRIO/THRILLER

""Quase Ausente"", Blake Pierce
https://t.co/QFdFZI3Ev8

""A próxima por…"
405,Thu Apr 29 23:59:58 +0000 2021,1387919622234677253,"RT @BrainandMoney: Q1 Revenue Growth, YoY % Change...
Tesla $TSLA: +73.6%
Apple $AAPL: +53.6%
Facebook $FB: +47.5%
Amazon $AMZN: +43.8%
Goo…"
406,Thu Apr 29 23:59:58 +0000 2021,1387919618820374529,"RT @karzusp: 幼女戦記(全12巻)が50％オフセール
https://t.co/e8PRIZEpWn

幼女らしい舌足らずさで軍を指揮するターニャ・デグレチャフ。その中身は、幼女へ生まれ変わった日本のサラリーマン。効率化と自らの出世をなにより優先する幼女デグレチャフ…"
407,Thu Apr 29 23:59:57 +0000 2021,1387919616605892612,RT @FatKidDeals: Make your own Burlap Sack suit for the low ---&gt; https://t.co/Yw5vJssmAV https://t.co/SVj79zjseb
408,Thu Apr 29 23:59:57 +0000 2021,1387919616526192642,"RT @charliebilello: Q1 Revenue Growth, YoY % Change...
Tesla $TSLA: +73.6%
Apple $AAPL: +53.6%
Facebook $FB: +47.5%
Amazon $AMZN: +43.8%
Go…"
409,Thu Apr 29 23:59:56 +0000 2021,1387919611652235267,"『カール・マルクス―その生涯と思想の形成』
マルクス主義に引きずられ、様々な主義や主張で歪められて語られがちなマルクスの生涯を、純粋に伝記的にとらえ直しまとめた書。56年刊の新版。https://t.co/oyGyP4kMi2"
410,Thu Apr 29 23:59:55 +0000 2021,1387919608791896065,"@yayste @wholsm passando aqui pra indicar mais poesia &lt;3

se comprar algo na Amazon usando esse meu link, vai ajuda… https://t.co/UdgqE5xm59"
411,Thu Apr 29 23:59:54 +0000 2021,1387919604249284613,"カーズ／クロスロード
https://t.co/i4ISOPm7NT"
412,Thu Apr 29 23:59:54 +0000 2021,1387919601862803462,"【宣伝・拡散希望】
猫と聖女と魔法使い。
BOOK WALKER２０１７上半期BWインディーズ部門８位獲得！
１－５まで発売中ですにゃん
https://t.co/snSTGZaWq3… https://t.co/zWO1rh6mwg"
413,Thu Apr 29 23:59:54 +0000 2021,1387919601695035392,"恋×シンアイ彼女 ビジュアルファンブック
https://t.co/EsrUcM7JOY"
414,Thu Apr 29 23:59:53 +0000 2021,1387919601606950913,"Amazonで販売中

4/30時点
Airpods Pro
30,580円➡25,680円
さらに+10%（2,568pt）
➡https://t.co/PWNDUWyqTC

AirPods with Charging Cas… https://t.co/L7hWQJsnEZ"
415,Thu Apr 29 23:59:53 +0000 2021,1387919600566693889,"サーキットの狼　大合本 (全7巻) Kindle版 https://t.co/aqujXaCO03 

割引セールで全巻買っても220円。最初の３巻（通常版１～12巻分を収録）は０円セール対象。"
416,Thu Apr 29 23:59:51 +0000 2021,1387919590521405441,Fantasy 立体マウスパッド アイドル AKB48発見→https://t.co/FXH6Zqc2u3
417,Thu Apr 29 23:59:50 +0000 2021,1387919587748896768,Win $10 Amazon gift card in the #Aprilofbookshop @anajoleneauthor https://t.co/ob4e2VzVAF https://t.co/hHIPPYxuOg https://t.co/T5KFDdA7Pg
418,Thu Apr 29 23:59:50 +0000 2021,1387919587174461441,"RT @Vijayraj11122: Was able to close it for a 100%profit.
 
Alert + update+ chatroom 📢📈💵

$SPY $TSLA $SHOP $AMZN $NVDA $ROKU $EBAY $AMD $BB…"
419,Thu Apr 29 23:59:46 +0000 2021,1387919570309197825,"RT @PaulGelb: Q1 Digital Ad Rev Growth, YoY % Change...
Pinterest $PINS: +78.3%
Snapchat $SNAP: +66.0%
Facebook $FB: +47.5%
Amazon $AMZN: +…"
420,Thu Apr 29 23:59:46 +0000 2021,1387919568337702912,"この言葉、禅語なのね、って思った。
「書」に詳しくないけれど、見ていて楽しい。
https://t.co/4BvkTuHHgT"
421,Thu Apr 29 23:59:45 +0000 2021,1387919565015838720,"B00MMVW9TANo11 グロック18C (18歳以上電動ハンドガン) 
東京マルイ
￥ 10,606   
https://t.co/JN1inUheS9"
422,Thu Apr 29 23:59:44 +0000 2021,1387919562427953152,"3冊目📕は
本を読むことが
苦手な方向けの
読書法📕

わたしもこの方法で
ラクーに
読書できるように♪
(*´艸`*)♡

https://t.co/WewRkJZ3uG"
423,Thu Apr 29 23:59:44 +0000 2021,1387919561022795779,"【PlayStation5🎮】

そろそろ来そうですね✨
こまめに入荷状況をチェック👀

⬇️Amazon
https://t.co/SKhpLsjKxY

⬇️楽天ブックス（通常版）… https://t.co/JFy3ilsj8B"
424,Thu Apr 29 23:59:44 +0000 2021,1387919559995191305,"2002年 8月8日
オールスターベースボール2003(アクレイムジャパン)
詳細はコチラ : https://t.co/vxmcTVsmsM 

#このゲームを語れる人RT https://t.co/5Vm3cRzyg3"
425,Thu Apr 29 23:59:42 +0000 2021,1387919551698857985,"【書籍】明日発売‼️

『ワールド・フィギュアスケート92』

Amazon👉https://t.co/K81MeT3ce0

楽天👉https://t.co/tBV0X88VWJ
✅エントリーでポイント5倍… https://t.co/kBEnoKotvp"
426,Thu Apr 29 23:59:41 +0000 2021,1387919550075703296,"【宣伝・拡散希望】
新作シリーズ『異郷の刻印術師』
頑張る少年少女の物語！
美麗な表紙につられてＤＬよろしくですにゃん(*^▽^*)
https://t.co/rqDHbtWLnZ
https://t.co/CzZajyR0oo… https://t.co/taRyTucTTV"
427,Thu Apr 29 23:59:39 +0000 2021,1387919539262787584,"RT @boukenshaparty1: 異世界コンサル株式会社は半額セール 338 円！
・チートなし、ビジネス知識で頑張る
・ハーレムなし、冒険者を支援する
・中高生～社会人向け、知識と教養も身につく

 https://t.co/P2lYBP7xJg @amazon
 #…"
428,Thu Apr 29 23:59:37 +0000 2021,1387919533827141645,@CougarYankee Thank you for clarifying. We'd like to report your order to our Operations team for review. Please se… https://t.co/1MSiVEWIoM
429,Thu Apr 29 23:59:37 +0000 2021,1387919530899480576,"Assassin's Creed Origins 

Get it here on Amazon ==&gt; https://t.co/0UwxMPObTu

#AssassinsCreed https://t.co/Lx1bMyKkXe"
430,Thu Apr 29 23:59:36 +0000 2021,1387919528797949953,"▼ カテゴリ[ハンドメイド:ファッション/小物](新品)
順位　：5位
商品名：ハンドメイド♪ グラニーバッグ♪ 大島紬 正絹 母の日
購入数：14(直近)
価格帯：1900-5200
楽天(仕入)：… https://t.co/ziNLP8rjUY"
431,Thu Apr 29 23:59:36 +0000 2021,1387919528554766336,"サントリー ウイスキー 角瓶 [日本 700ml ] 
https://t.co/d184IH0SOI"
432,Thu Apr 29 23:59:34 +0000 2021,1387919521067974656,"RT @EPSGUID: $AMZN reported earnings of $15.79, consensus was $9.75, Earnings Whisper was $11.56 via @eWhispers #whisperbeat https://t.co/M…"
433,Thu Apr 29 23:59:33 +0000 2021,1387919515611111424,"RT @paya_paya_kun: 私がこの話を聞いたのは下園さんではないですが、この人の本は結構参考になるのでぜひ興味があれば手にとってみてください。防大卒で陸上自衛隊初の心理幹部です。
https://t.co/1aIdb4ZL54"
434,Thu Apr 29 23:59:32 +0000 2021,1387919511442046981,Trade Idea: AMZN  Voli reversal1 5M 3471.31 Apr 30 2021 12:58AM
435,Thu Apr 29 23:59:32 +0000 2021,1387919510506590209,"【宣伝・拡散希望】
さなぎの電子書籍一覧ですにゃ。
アマゾンとブックウォーカーその他BCCKS関連サイトで配信開始ですにゃん。
https://t.co/whMk5HfWLo… https://t.co/vCsGFNuSC4"
436,Thu Apr 29 23:59:31 +0000 2021,1387919508422021122,今流行りの首掛けマスク！ コロナウイルスなどのインフルエンザ予防対策にストラップで除菌。コロナウイルスなどのインフルエンザ予防に持ってこい(#^^#) https://t.co/DX40mAInlp
437,Thu Apr 29 23:59:31 +0000 2021,1387919505448263686,"RT @kosakanatops: ＼#小坂菜緒1st写真集 発売まで、あと60日！／
文学少女📘

#図書館で出会いたい
#こさかな毎日カウントダウン 
#小坂菜緒
#日向坂46 

https://t.co/LdvMxau0h9 https://t.co/3EuoH3MvKE"
438,Thu Apr 29 23:59:30 +0000 2021,1387919502499663874,Jeff Bezos May be incredibly smart but he is not so smart not splitting his stock. $AMZN
439,Thu Apr 29 23:59:30 +0000 2021,1387919501459562499,"RT @bokukoui: 「ANAにはSNSに関する「不適切な投稿」を監視する専門部署「SNSオフィサー」が存在する」
絵に描いたようなブルシット・ジョブですね。存在意義が全くなく、やってる当人も意味が見いだせない、ない方がマシな仕事。
https://t.co/dN4J3x…"
